machine_id,timestamp,temperature,pressure,vibration_level,humidity,power_consumption,failure_status
MACHINE_2520,2026-07-09 00:26:08.735277,42.35852246229976,371.8112481235722,2.5154021769633212,50.34107841202865,81.00290579095599,1
MACHINE_2300,2026-07-08 22:24:44.736178,62.19707815278512,271.76249040494076,3.6572014658942686,51.68936577440782,28.32126587346061,1
MACHINE_2454,2026-07-09 00:17:27.737075,33.10013908930598,267.4758624868805,3.671673073434884,68.38480021833111,77.49787655372194,1
MACHINE_1491,2026-07-09 00:44:46.737979,51.556915824957535,336.5135347851961,5.283824869469336,32.96502446524534,58.64175134868585,1
MACHINE_194,2026-07-08 22:05:58.738880,38.2600726949932,253.87666666573824,1.5455705301413736,79.2905938090942,42.02462305097052,1
MACHINE_521,2026-07-08 23:12:44.739878,34.10414189094579,470.5750681549471,3.109091669421564,36.63239816962884,64.44691947680123,1
MACHINE_261,2026-07-08 22:28:59.741031,36.51884149483708,378.5936699293455,6.641107179692732,76.02871182181491,20.630868052371476,1
MACHINE_1806,2026-07-09 00:41:23.742155,42.897279322310986,392.30371844050666,4.728389675777312,61.73372061920173,62.04305945858457,1
MACHINE_543,2026-07-08 23:49:43.743136,58.939074611730064,467.4956166116552,3.742965733334997,45.99043265671902,52.91851877212331,1
MACHINE_1092,2026-07-09 00:34:10.744052,59.575465711543856,350.96467150540184,4.931368244927594,72.5214190489084,71.46263466233901,1
MACHINE_1915,2026-07-08 22:19:17.744956,42.26866885239586,311.2742418693465,4.881857769255957,41.77468108598159,80.81128928875894,1
MACHINE_1502,2026-07-08 23:10:21.745860,61.2342302907846,326.0778796458128,5.25494101702214,62.30949124154577,61.65148038419669,1
MACHINE_394,2026-07-08 22:58:55.755775,24.134332885708545,252.60414003672054,1.7557124260006878,49.5470876269611,43.765128718208054,1
MACHINE_1733,2026-07-08 23:57:19.756845,53.64241178745301,330.7511862878696,7.472987301400208,78.21921932706321,31.713795581270947,1
MACHINE_831,2026-07-09 00:29:16.757720,59.837637026761904,268.1701326665827,4.012169541722326,52.70920032799395,11.385299326268292,1
MACHINE_774,2026-07-09 00:22:44.758583,56.64256971042478,308.16423571718667,6.7887075948357705,51.529853526445294,46.866860307250626,1
MACHINE_1327,2026-07-08 23:26:32.759435,63.77866453160753,177.27421336847542,4.055335301054106,58.57581483178909,65.74848206397023,1
MACHINE_1271,2026-07-09 00:00:22.760312,55.32349191424922,394.09052053064636,4.388228700126055,56.84531689118329,78.77562510683838,1
MACHINE_1346,2026-07-09 00:37:00.761301,49.230151769301344,243.0966275171948,8.200769866540405,52.99401036837722,53.04857697342228,1
MACHINE_2398,2026-07-09 00:28:32.762284,30.386698387782555,269.738928675927,6.239559842805377,39.86245581556561,59.115681643711135,1
MACHINE_2351,2026-07-08 22:08:22.763423,64.68460141971481,277.806891104992,7.445362742987649,65.6084798775106,61.08427300174177,1
MACHINE_288,2026-07-08 23:21:56.764727,45.31768679799586,217.5792584474956,9.25905350268948,55.59978913796604,47.44284100861638,1
MACHINE_2386,2026-07-08 22:14:13.765710,50.3041558441212,301.09537771329946,7.880066974949727,66.08384782756401,28.05885904645394,1
MACHINE_1302,2026-07-08 23:53:07.766625,47.188216262719735,356.0196515127925,8.792692347176969,73.56161498185267,53.149225478286205,1
MACHINE_155,2026-07-08 22:14:02.767528,61.12064241296965,439.50586244344026,2.2559677592859297,72.94756083435186,26.7200614346798,1
MACHINE_2816,2026-07-08 22:15:40.768425,60.36569986449756,243.43059905769286,7.811481506943103,67.08538204149572,59.8674717059719,1
MACHINE_1136,2026-07-08 23:22:10.769260,41.06120862464144,395.8145871366274,6.218481660005839,44.867155556676074,71.01785846954948,1
MACHINE_2271,2026-07-09 00:04:54.770164,48.13305984649061,399.981787174652,6.695994592856316,34.51542655996742,91.97719749110259,1
MACHINE_2386,2026-07-08 22:24:31.771210,35.138072240948404,327.6103136603921,7.106074437208379,53.51024207499782,50.06144642159828,1
MACHINE_2618,2026-07-09 00:02:27.772411,30.7779505261105,392.03392209664094,5.250232179043423,42.9288208887389,60.1380921180938,1
MACHINE_1585,2026-07-08 23:13:45.773652,59.819705373363405,256.1882606146087,4.77448275812618,47.84403754199251,56.975174583736354,1
MACHINE_2989,2026-07-08 23:30:59.774599,33.808677369142096,173.97105715206916,5.875715586734694,55.64512575026771,49.28142270140464,1
MACHINE_268,2026-07-08 22:47:30.775504,43.373421720377515,361.93976377035244,4.8413062355064405,58.24211243505307,11.298784918856121,1
MACHINE_1579,2026-07-08 22:22:35.776407,34.41500458159062,353.35965308153345,3.135303321520245,59.25984176218279,22.81837072571161,1
MACHINE_815,2026-07-09 00:43:26.777322,65.78913822535777,339.18799328393106,3.312021793584355,47.799735523948975,48.913924401680056,1
MACHINE_2703,2026-07-08 22:36:30.778228,42.26663644873621,281.19251961744294,4.704291883606336,53.161200633085286,63.924833847236485,1
MACHINE_2173,2026-07-08 22:05:12.779171,41.12148343149994,140.43306098942355,6.084188754297211,35.90581124570279,85.279008848533,1
MACHINE_2072,2026-07-08 23:14:06.812581,61.51841812373556,180.40505156057463,4.019798018118835,72.45980133312224,36.259769484546084,1
MACHINE_2886,2026-07-09 00:08:31.819274,42.8574213122866,379.2229400266456,7.671112638700561,49.22117440464949,28.40528672700985,1
MACHINE_1928,2026-07-09 00:17:05.822832,57.18226278205519,403.5778982084222,4.455227944377406,64.27681611569703,31.01726377593391,1
MACHINE_1859,2026-07-08 22:11:02.823822,60.25280558154624,360.5217740871723,1.9776916211355446,43.40017763454449,50.614563831998694,1
MACHINE_064,2026-07-08 22:29:54.824687,29.243551019296426,367.9049335441232,3.9455542332035822,50.418119089827,42.57693235992499,1
MACHINE_1192,2026-07-09 00:03:32.825558,39.565013144951266,427.97685457383363,8.915311412108725,70.660055595275,83.42393854365051,1
MACHINE_1539,2026-07-09 00:02:14.826408,63.2792297167552,284.3511238335927,0.7417864964879324,61.40277492753793,62.660611959894915,1
MACHINE_1249,2026-07-08 23:32:25.827253,34.92958172732219,285.1099969022283,8.372955155542876,59.551751503098885,89.69482694330384,1
MACHINE_780,2026-07-08 22:36:45.828095,28.803601073926885,339.9665526243678,5.396233018955126,40.55549925337884,57.098327845184016,1
MACHINE_1348,2026-07-09 00:09:46.828930,50.79767447878281,271.77781765864603,1.7272420902003325,43.78567622285928,41.699413666931356,1
MACHINE_1103,2026-07-08 23:31:59.830312,61.97787841059882,299.8237915789967,4.495404761693274,47.771453527371776,39.90070423935639,1
MACHINE_2399,2026-07-08 22:56:08.831592,41.44917638157341,175.94741259388206,1.8263559579072604,81.43663152709682,75.2179544928776,1
MACHINE_1951,2026-07-09 00:30:28.832487,49.03224619122851,372.6993175525784,4.659320777173916,59.25712536956523,34.35555659112739,1
MACHINE_697,2026-07-08 22:29:42.833305,47.82333947705932,407.105583316008,6.575128460676518,74.8788543778646,86.65428608810409,1
MACHINE_432,2026-07-08 23:49:59.834095,51.298647859282426,276.24181247127746,5.696643386008119,42.803830726752295,42.9235795665313,1
MACHINE_039,2026-07-08 23:53:32.834847,27.422500595197853,319.65699353789057,1.9597279993183818,41.2517807159144,52.70884304060765,1
MACHINE_615,2026-07-09 00:30:28.835617,66.09390791723462,240.97191960208363,6.036427058968768,46.78075547610888,64.90034452976153,1
MACHINE_2335,2026-07-09 00:23:11.836353,68.75597827306366,291.0645453790964,2.241308915879228,50.00083884782683,36.419235115612935,1
MACHINE_611,2026-07-09 00:00:29.837081,30.056745314826642,133.2428879506021,5.143592903881789,78.12212651305501,17.684800043796656,1
MACHINE_1835,2026-07-08 22:07:04.837808,71.8697488226717,217.51911770668968,2.004098935453298,60.124220322664826,91.29883696755495,1
MACHINE_2276,2026-07-08 23:26:29.838539,45.92842474724864,269.57230543529033,8.823140793551946,47.17872256186709,69.5702520828822,1
MACHINE_1713,2026-07-08 23:38:44.839267,59.58604721374308,345.3754702812138,6.5619900088575225,51.07125855558222,44.33773744649629,1
MACHINE_2426,2026-07-08 22:22:07.840086,41.70837617068766,332.0628231944142,5.565586052316954,59.66358862086849,55.389730908571806,1
MACHINE_2429,2026-07-08 22:00:00.841107,29.952959636546872,442.51914315403207,3.268144209671498,38.26114264553565,77.2406887155931,1
MACHINE_2366,2026-07-08 22:43:03.842094,51.91481340454943,151.72964006609584,5.167474658506135,45.664434552510585,37.092953690842585,1
MACHINE_2723,2026-07-08 23:18:32.842955,57.90343592525086,152.74398165565609,5.375330323673952,45.379396796409026,98.97843933833272,1
MACHINE_2822,2026-07-09 00:39:41.843725,53.38382006916649,259.305150999357,5.90826806999884,78.95834587653718,30.988644319535318,1
MACHINE_092,2026-07-09 00:41:01.844484,44.90323353914923,308.22816618443875,4.510497042797346,56.8327718375112,28.233671844814246,1
MACHINE_757,2026-07-08 23:23:14.845244,48.81265524109098,342.6374951735082,2.384454395540244,66.19297169507229,25.59911179800224,1
MACHINE_1158,2026-07-09 00:31:17.845961,47.212811267070634,300.495641612815,5.698902603472083,66.83238646621899,47.238256795184924,1
MACHINE_153,2026-07-08 23:45:49.847919,47.52157718451349,384.2704954007252,4.460396057311088,68.74648557350757,81.70659596062758,1
MACHINE_2754,2026-07-08 23:17:41.849178,34.577456974397656,371.0411841466737,5.526359287546061,50.85714637670797,60.61996294579052,1
MACHINE_2181,2026-07-08 23:49:40.850309,63.68217913649369,399.70525167893453,4.70465710057889,64.01429951054791,58.367109713591844,1
MACHINE_1360,2026-07-08 22:21:43.851365,29.24706369806592,361.49098389175833,2.729974758019213,57.66219528532067,13.336121512613982,1
MACHINE_736,2026-07-08 23:36:35.852267,65.04923739917865,258.8428109315023,2.32294066236254,54.40582232748929,23.569730747043415,1
MACHINE_1794,2026-07-09 00:32:13.853754,41.778973951044634,230.7163097183244,8.008905558204923,50.28668275833307,29.573755234677506,1
MACHINE_663,2026-07-08 22:21:59.854917,41.813493481193106,234.50388137228936,3.7747539332582725,86.74498157154761,29.448363830117763,1
MACHINE_871,2026-07-08 23:22:52.855897,55.819765213403954,245.31088065406988,7.065392667501547,62.02137738806853,60.962135154916396,1
MACHINE_048,2026-07-09 00:16:34.856759,57.96203455103841,213.24376646260757,4.915429552372811,62.260515514749756,69.52448823515961,1
MACHINE_521,2026-07-08 22:26:50.857537,44.13114763866587,427.96442677991394,4.550171548033944,61.765210399646335,21.077691573087044,1
MACHINE_2934,2026-07-08 23:32:01.858326,44.17415572370443,253.0308749579009,2.1976943684302475,63.54689210851801,44.99068090475855,1
MACHINE_1332,2026-07-08 23:43:51.859095,50.58911134615782,175.13354358643087,8.32159279599545,76.25042928988728,35.37250769337057,1
MACHINE_1634,2026-07-09 00:25:53.859856,60.54940849255842,216.16863109791495,5.937681020158759,46.633287208575,53.8773414550149,1
MACHINE_2556,2026-07-08 22:06:10.860616,54.78022724465687,345.92276445047463,4.171910010063891,62.702740031160744,78.42673389263699,1
MACHINE_2520,2026-07-09 00:22:36.861400,39.538873138364934,313.7904133768336,5.2951990322589655,67.27794206749249,52.90791217308407,1
MACHINE_2365,2026-07-09 00:08:55.862157,37.255707281355406,367.9297644129452,7.638216464851906,73.6547393484676,44.44548027748606,1
MACHINE_639,2026-07-08 23:00:08.862910,35.89993721117651,299.310691906407,3.235883555620804,53.7494188115224,57.887444955093414,1
MACHINE_1582,2026-07-09 00:18:11.864313,68.76146553280157,348.0853790695083,7.832338068370446,36.93683221683223,19.673339667914536,1
MACHINE_400,2026-07-08 22:35:31.865924,33.42401534382091,428.5102907979019,8.133347104055439,80.7929538321066,34.04315342069506,1
MACHINE_1453,2026-07-08 23:46:08.867154,49.57769539018608,365.89012370846694,4.936603968397294,59.224974714962585,56.82377047561407,1
MACHINE_1067,2026-07-08 23:40:16.869155,49.365933483008675,363.9175997296261,2.665169625880546,64.07918963092114,80.04036792596108,1
MACHINE_684,2026-07-08 22:23:03.870147,37.08809840445645,358.5786587650331,2.890757700995775,65.40840851056143,49.15359470710098,1
MACHINE_1203,2026-07-08 22:55:37.871121,33.65817256555107,355.50409545065725,5.631955894464179,60.83446419491147,70.50764052931437,1
MACHINE_2750,2026-07-09 00:41:34.872054,35.31118576922722,290.64069908844476,4.076751057154178,69.27242446114013,55.85627944001253,1
MACHINE_2401,2026-07-09 00:28:28.872855,70.75923591549355,376.18144786388757,5.653892198024438,83.98107222532474,72.46691128070304,1
MACHINE_610,2026-07-08 23:35:09.873617,47.10971415652481,241.7742353184188,7.504635072443492,68.4838563305291,61.18349869991457,1
MACHINE_2591,2026-07-09 00:27:35.874378,66.96677777291025,337.7922252434388,3.742571719567324,62.46618194134979,55.64349131861832,1
MACHINE_1924,2026-07-09 00:43:40.875129,63.34021575872993,143.80752654950578,6.202782175254791,38.644758475421334,66.31221492282909,1
MACHINE_1187,2026-07-08 22:02:29.875883,63.89170352898897,259.6188924270319,2.79561957799497,51.451836318514225,55.243584607473785,1
MACHINE_045,2026-07-08 23:11:42.876633,22.051482049693227,160.1090693766372,6.645549001740463,31.88638289244676,76.32302412884044,1
MACHINE_533,2026-07-08 22:02:41.877377,44.302119759013706,169.1237253717544,4.04602324410878,66.50510421719453,72.6471587584898,1
MACHINE_602,2026-07-08 22:44:51.878122,45.829139958624424,144.92771994007677,3.8491867011664147,50.70927892297891,26.534451090575146,1
MACHINE_1495,2026-07-09 00:43:22.878874,66.68777669161489,434.08244411465796,5.530085354788001,65.23828436688662,53.367828525418574,1
MACHINE_1779,2026-07-08 23:15:29.879624,34.22539138451745,349.393783738954,3.6581495812450435,59.664876056918395,65.04712190730632,1
MACHINE_1181,2026-07-09 00:01:26.890516,52.294645327052145,450.7686926481249,5.774889564334108,75.03948581645764,85.66221085540153,1
MACHINE_1087,2026-07-08 22:04:10.891657,68.70790278598997,448.4108403296639,9.575842523357023,62.64686113052174,70.20064663093812,1
MACHINE_2642,2026-07-08 22:20:38.892609,59.22432132750137,423.0354136840103,5.484102169829408,52.504539135066864,81.9513874798349,1
MACHINE_1655,2026-07-08 22:49:32.893470,44.942519821573285,338.4762460234543,5.233002218257484,57.87108928393387,47.4995259604865,1
MACHINE_918,2026-07-08 22:15:48.894310,66.45205465686286,176.69876070038998,6.446033728160579,72.8863410526821,21.01857054379348,1
MACHINE_2713,2026-07-08 22:10:00.895142,50.5310895672484,212.21993947770702,2.2321953827590955,62.833592949527564,80.17861342666227,1
MACHINE_521,2026-07-09 00:05:12.895974,33.37487931925167,344.5595209472174,6.5490385150735655,43.1940892817325,71.51309346300535,1
MACHINE_1579,2026-07-08 22:07:30.897544,58.90566966819099,349.82078881344637,3.402182502123857,47.76225453612582,42.37880126128492,1
MACHINE_1936,2026-07-08 23:55:43.898630,69.44067549736036,370.6107144455893,4.917974379257494,72.43115816144415,18.068745421917576,1
MACHINE_2405,2026-07-08 22:58:17.899567,55.747673786002885,211.08262543078786,3.5806234402567396,72.45843464576059,33.21117934453787,1
MACHINE_1129,2026-07-08 22:36:20.900426,54.351435799454094,283.4525682665959,4.71409460376274,63.93752494816129,55.665256480173866,1
MACHINE_2882,2026-07-09 00:12:53.901309,49.042912829460924,445.3727554060732,6.908059817100934,37.511077595486995,41.80165591704587,1
MACHINE_1828,2026-07-08 22:14:52.902166,51.854067031970736,373.8395097120715,3.6720772094124725,66.39485598010741,51.62702800637234,1
MACHINE_1923,2026-07-09 00:07:49.903002,54.69128651054735,369.63719279629436,7.268589871415201,73.801671617519,53.626731833487824,1
MACHINE_1370,2026-07-08 22:27:27.903840,27.79914755244779,476.8743330411263,6.526126117939332,71.67084493478124,34.104915783583266,1
MACHINE_2528,2026-07-08 23:16:15.904677,44.440256748402874,401.41840422177177,6.612490837922408,63.01629850645366,28.847437855545106,1
MACHINE_2959,2026-07-08 23:58:17.905520,39.48480962628555,315.0238906148478,4.779107711113393,61.51155991186442,58.62810646245327,1
MACHINE_1776,2026-07-08 23:39:44.906356,27.04892077609231,350.8574347495938,3.150770279470029,83.48237671723074,86.20968556566062,1
MACHINE_1105,2026-07-09 00:17:36.907192,69.21211361206215,345.76294725683886,3.180080394991715,72.553148907402,68.68081215727355,1
MACHINE_482,2026-07-09 00:39:33.908026,28.556372377544683,360.56352187673843,3.45203209787537,50.61710159849128,16.422462307849564,1
MACHINE_344,2026-07-08 23:15:31.908857,41.3878453424006,467.5115131805623,3.363766047248022,37.47114864446402,59.417560807626856,1
MACHINE_478,2026-07-09 00:35:36.909728,43.72268905655703,219.28361412573977,6.121195493557802,52.97829219452537,49.30596436138495,1
MACHINE_2172,2026-07-08 23:12:04.910659,73.58013854264462,427.2341347896398,1.3816852956803434,52.39638535835509,71.13755435447595,1
MACHINE_896,2026-07-08 23:25:51.911620,36.573760926051904,328.51684641757015,4.30276028213512,44.03694811010014,17.307880588838646,1
MACHINE_573,2026-07-09 00:07:31.912546,62.045654427546054,390.97031147972734,5.533136463890848,73.76933029475992,63.962885975346666,1
MACHINE_2519,2026-07-08 22:25:28.918825,50.92963922527272,208.30082693162603,4.364552253934398,81.98398782490088,41.29646716754256,1
MACHINE_2590,2026-07-09 00:44:35.920796,66.9429658288542,402.9349811063089,5.024383990333976,80.10245898830603,15.841627571395975,1
MACHINE_1182,2026-07-08 22:11:15.922358,63.37737617795162,442.8625356795684,9.629111273373915,77.50723301149236,58.894239593992936,1
MACHINE_752,2026-07-08 23:17:09.923657,32.89935269154967,199.87404398187488,7.540849831044944,80.4454816982342,79.14445130209174,1
MACHINE_2226,2026-07-08 23:20:24.925176,71.52485872399707,311.00612382357554,5.315763805844897,51.01449005857583,82.59872630339099,1
